shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M040235,40.792195732,-73.9505388103,320003
M040235,40.792195732,-73.9505388103,330001
M040235,40.7923016454,-73.9504618078,330002
M040235,40.7929299876,-73.9499990709,330003
M040235,40.7934729964,-73.949603564,330004
M040235,40.7934729964,-73.949603564,340001
M040235,40.7936049755,-73.9495073977,340002
M040235,40.7942799597,-73.949012103,340003
M040235,40.7945891908,-73.9487879489,340004
M040235,40.7945891908,-73.9487879489,350001
M040235,40.7949082992,-73.9485565618,350002
M040235,40.7955393782,-73.9480937867,350003
M040235,40.7961677123,-73.9476346165,350004
M040235,40.7963611476,-73.9480917013,350005
M040235,40.7963611476,-73.9480917013,360001
M040235,40.7965908497,-73.9486347185,360002
M040235,40.7966842538,-73.948822454,360003
M040235,40.7967556246,-73.9488404576,360004
M040235,40.7968654071,-73.9488259264,360005
M040235,40.7969642411,-73.9488800259,360006
M040235,40.797038403,-73.9490027669,360007
M040235,40.7970768659,-73.9490858066,360008
M040235,40.7971131354,-73.9491746268,360009
M040235,40.7971131354,-73.9491746268,370001
M040235,40.7971538009,-73.9492735566,370002
M040235,40.7971483749,-73.9494180291,370003
M040235,40.7970880859,-73.9496347772,370004
M040235,40.7970798754,-73.949688959,370005
M040235,40.7970991105,-73.9497395083,370006
M040235,40.7982063545,-73.9523788731,370007
M040235,40.798266798,-73.9525233007,370008
M040235,40.7983135037,-73.9526337876,370009
M040235,40.7983135037,-73.9526337876,380001
M040235,40.7993561148,-73.9551049808,380002
M040235,40.7993561148,-73.9551049808,390001
M040235,40.7993986973,-73.9552060834,390002
M040235,40.7994701259,-73.9553757915,390003
M040235,40.8004783527,-73.957802305,390004
M040235,40.8006128255,-73.9577516532,390005
M040235,40.8006841922,-73.9577624436,390006
M040235,40.8007583221,-73.9578237989,390007
M040235,40.8008050141,-73.9579104551,390008
M040235,40.8008242574,-73.9579935168,390009
M040235,40.8008297876,-73.9581054825,390010
M040235,40.8007886862,-73.9582969394,390011
M040235,40.8007448085,-73.9584017121,390012
M040235,40.8007017351,-73.9584537503,390013
M040235,40.8007017351,-73.9584537503,400001
M040235,40.800673477,-73.9584884422,400002
M040235,40.8011542148,-73.9596475705,400003
M040235,40.8013171097,-73.960028892,400004
M040235,40.8013171097,-73.960028892,410001
M040235,40.8017475529,-73.9610378146,410002
M040235,40.801799716,-73.9610775156,410003
M040235,40.8019524446,-73.9614407904,410004
M040235,40.8019524446,-73.9614407904,420001
M040235,40.8029698734,-73.9638617019,420002
M040235,40.8031404467,-73.964266157,420003
M040235,40.8031404467,-73.964266157,430001
M040235,40.8040756898,-73.9664834745,430002
M040235,40.8040756898,-73.9664834745,440001
M040235,40.8041289741,-73.9666098707,440002
M040235,40.8047903113,-73.9661291266,440003
M040235,40.8054132279,-73.9656736779,440004
M040235,40.806041631,-73.9652146056,440005
M040235,40.806291071,-73.9650331426,440006
M040235,40.806291071,-73.9650331426,450001
M040235,40.8066672885,-73.9647591383,450002
M040235,40.8072984326,-73.9643000473,450003
M040235,40.8078527389,-73.9638930062,450004
M040235,40.8078527389,-73.9638930062,460001
M040235,40.8079679906,-73.963808416,460002
M040235,40.8092796622,-73.962854038,460003
M040235,40.8099080536,-73.9623949124,460004
M040235,40.8099080536,-73.9623949124,460005
M040235,40.8099080536,-73.9623949124,470001
M040235,40.8104980267,-73.9619646996,470002
M040235,40.8111648309,-73.9614766353,470003
M040235,40.8117822329,-73.9610030401,470004
M040235,40.8120593795,-73.9607973255,470005
M040235,40.8120593795,-73.9607973255,480001
M040235,40.8124106143,-73.9605366547,480002
M040235,40.8137332291,-73.9595604662,480003
M040235,40.8139972031,-73.9593681143,480004
M040235,40.8139972031,-73.9593681143,490001
M040235,40.8143835596,-73.9590868148,490002
M040235,40.8150723037,-73.9585842287,490003
M040235,40.8154830796,-73.9582848412,490004
M040235,40.8154830796,-73.9582848412,500001
M040235,40.8155881744,-73.9582081859,500002
M040235,40.8162741711,-73.9577091962,500003
M040235,40.8168778416,-73.9572572152,500004
M040235,40.8173522812,-73.9569306742,500005
M040235,40.8173522812,-73.9569306742,510001
M040235,40.8174979881,-73.956830505,510002
M040235,40.8181263561,-73.9563748787,510003
M040235,40.8185467272,-73.9560613673,510004
M040235,40.8185467272,-73.9560613673,520001
M040235,40.8187519733,-73.9559084069,520002
M040235,40.8193693601,-73.9554563836,520003
M040235,40.819923635,-73.9550513628,520004
M040235,40.8200526069,-73.9549754037,520005
M040235,40.8204768202,-73.9546709042,520006
M040235,40.8204768202,-73.9546709042,530001
M040235,40.820727616,-73.9544908066,530002
M040235,40.8207879811,-73.9544437964,530003
M040235,40.8212722837,-73.9540930022,530004
M040235,40.8212722837,-73.9540930022,540001
M040235,40.8213422537,-73.9540423716,540002
M040235,40.8219760953,-73.9535758497,540003
M040235,40.8226429156,-73.9532176883,540004
M040235,40.8228854756,-73.9530393917,540005
M040235,40.8228854756,-73.9530393917,550001
M040235,40.8232630346,-73.9527619985,550002
M040235,40.8238858965,-73.9523062983,550003
M040235,40.8241504071,-73.9521142491,550004
M040235,40.8241504071,-73.9521142491,560001
M040235,40.8245087581,-73.9518542026,560002
M040235,40.825134361,-73.9513984833,560003
M040235,40.8253835031,-73.9512147487,560004
M040235,40.8253835031,-73.9512147487,570001
M040235,40.8257572158,-73.9509391442,570002
M040235,40.826429461,-73.9504508534,570003
M040235,40.8268602447,-73.9501358123,570004
M040235,40.8268602447,-73.9501358123,580001
M040235,40.8271017025,-73.9499589393,580002
M040235,40.8277272992,-73.9495067978,580003
M040235,40.827988237,-73.9493150905,580004
M040235,40.827988237,-73.9493150905,590001
M040235,40.8283474031,-73.9490510386,590002
M040235,40.8289729945,-73.9485952666,590003
M040235,40.8292364005,-73.9484024663,590004
M040235,40.8292364005,-73.9484024663,600001
M040235,40.8295958394,-73.9481394883,600002
M040235,40.830221427,-73.9476836992,600003
M040235,40.8304848314,-73.9474908916,600004
M040235,40.8304848314,-73.9474908916,610001
M040235,40.8308442681,-73.9472279037,610002
M040235,40.8314698504,-73.946768484,610003
M040235,40.8317678251,-73.9465510689,610004
M040235,40.8317678251,-73.9465510689,620001
M040235,40.8327649127,-73.9458242873,620002
M040235,40.8330626116,-73.9456079481,620003
M040235,40.8330626116,-73.9456079481,630001
M040235,40.8334371355,-73.9453358933,630002
M040235,40.834059967,-73.9448800538,630003
M040235,40.8343280304,-73.9446828837,630004
M040235,40.8343280304,-73.9446828837,640001
M040235,40.8346800519,-73.9444242081,640002
M040235,40.8353083691,-73.943968347,640003
M040235,40.8355863088,-73.9437650176,640004
M040235,40.8355863088,-73.9437650176,650001
M040235,40.835931195,-73.9435124819,650002
M040235,40.8365567619,-73.9430529921,650003
M040235,40.8368091841,-73.9428695532,650004
M040235,40.8368091841,-73.9428695532,660001
M040235,40.8371795858,-73.9426007237,660002
M040235,40.8378024043,-73.9421412191,660003
M040235,40.8380765003,-73.9419422145,660004
M040235,40.8380765003,-73.9419422145,670001
M040235,40.8384252245,-73.9416889337,670002
M040235,40.8391797389,-73.9411389458,670003
M040235,40.8401138441,-73.9429415259,670004
M040235,40.8401907565,-73.9430643375,670005
M040235,40.8405771344,-73.9429096862,670006
M040235,40.8405771344,-73.9429096862,680001
M040235,40.8414832551,-73.9425464128,680002
M040235,40.841529906,-73.9425283019,680003
M040235,40.8421528288,-73.9422783873,680004
M040235,40.8424258716,-73.9421682797,680005
M040235,40.8424258716,-73.9421682797,690001
M040235,40.8428086802,-73.9420139825,690002
M040235,40.8430721151,-73.9419017126,690003
M040235,40.8434370254,-73.9416339415,690004
M040235,40.8440488439,-73.941141866,690005
M040235,40.8443440716,-73.9409417356,690006
M040235,40.8443440716,-73.9409417356,700001
M040235,40.8443479129,-73.9409392022,700002
M040235,40.8446854369,-73.940794331,700003
M040235,40.845368726,-73.940519034,700004
M040235,40.8457194253,-73.9403766766,700005
M040235,40.8457194253,-73.9403766766,710001
M040235,40.8460465249,-73.9402437363,710002
M040235,40.8465157748,-73.9400625953,710003
M040235,40.8468445205,-73.9399289274,710004
M040235,40.8468445205,-73.9399289274,720001
M040235,40.847210037,-73.9397800444,720002
M040235,40.8478356941,-73.9395228513,720003
M040235,40.8479196641,-73.939488799,720004
M040235,40.8479196641,-73.939488799,730001
M040235,40.8484723294,-73.9392656433,730002
M040235,40.8486836446,-73.9392148472,730003
M040235,40.848746765,-73.9392003315,730004
M040235,40.8488153749,-73.9391858108,730005
M040235,40.8489855157,-73.9391278228,730006
M040235,40.8490568626,-73.9390988413,730007
M040235,40.8491858271,-73.9390300471,730008
M040235,40.8492352164,-73.9390010855,730009
M040235,40.8492352164,-73.9390010855,740001
M040235,40.8492352164,-73.9390010855,740002
M040235,40.8492928379,-73.9389685018,740003
M040235,40.8495068612,-73.9388490252,740004
M040235,40.8499925691,-73.9386533915,740005
M040235,40.8509091015,-73.9382838541,740006
M040235,40.8512216552,-73.9381577745,740007
M040235,40.8512216552,-73.9381577745,750001
M040235,40.8515923838,-73.9380085056,750002
M040235,40.8521274986,-73.9378200428,750003
M040235,40.852410979,-73.9377330248,750004
M040235,40.852410979,-73.9377330248,760001
M040235,40.8533788731,-73.9374357082,760002
M040235,40.8536535703,-73.9373490566,760003
M040235,40.8536535703,-73.9373490566,770001
M040235,40.8551011495,-73.9368929442,770002
M040235,40.8551011495,-73.9368929442,780001
M040235,40.8551049915,-73.9368918561,780002
M040235,40.8554288082,-73.9367867175,780003
M040235,40.855705945,-73.9366454734,780004
M040235,40.8571079077,-73.9356030281,780005
M040235,40.8573685451,-73.9354086514,780006
M040235,40.8573685451,-73.9354086514,790001
M040235,40.8585976518,-73.9344917666,790002
M040235,40.8593143671,-73.9341422049,790003
M040235,40.8593143671,-73.9341422049,800001
M040235,40.859407112,-73.9340969245,800002
M040235,40.8594782981,-73.933789571,800003
M040235,40.8596591646,-73.9332977368,800004
M040235,40.8598099762,-73.9330445277,800005
M040235,40.8600074659,-73.9328238064,800006
M040235,40.8602406679,-73.9326572747,800007
M040235,40.8604080456,-73.9325739569,800008
M040235,40.8607949859,-73.9324687248,800009
M040235,40.8610666893,-73.9324322971,800010
M040235,40.8615277976,-73.9324318286,800011
M040235,40.8618379754,-73.9324785113,800012
M040235,40.8621207252,-73.9325577595,800013
M040235,40.8626999712,-73.9327560119,800014
M040235,40.8629113082,-73.9327485676,800015
M040235,40.863128084,-73.9326543508,800016
M040235,40.8633557793,-73.9324588938,800017
M040235,40.8633656528,-73.9324462302,800018
M040235,40.8633656528,-73.9324462302,810001
M040235,40.8636135894,-73.9321332533,810002
M040235,40.8643377022,-73.931311828,810003
M040235,40.8645433814,-73.931022386,810004
M040235,40.8648616963,-73.9309063635,810005
M040235,40.8651224419,-73.9309060926,810006
M040235,40.8653365646,-73.9309673321,810007
M040235,40.865501313,-73.9310792392,810008
M040235,40.8656249297,-73.931256267,810009
M040235,40.8657129211,-73.9315273335,810010
M040235,40.8657404323,-73.9316357682,810011
M040235,40.8657514517,-73.9317044502,810012
M040235,40.8657378095,-73.9318418507,810013
M040235,40.8656390753,-73.9319684919,810014
M040235,40.8656086274,-73.9319992541,810015
M040236,40.7494600571,-73.990977555,10001
M040236,40.7488764076,-73.9895877731,10002
M040236,40.7488516993,-73.9895264225,10003
M040236,40.7485112745,-73.988714435,10004
M040236,40.7484431887,-73.9885498731,10005
M040236,40.7484431887,-73.9885498731,20001
M040236,40.7482888964,-73.9881767229,20002
M040236,40.7471522663,-73.9854954396,20003
M040236,40.7470751159,-73.9853128413,20004
M040236,40.7470751159,-73.9853128413,30001
M040236,40.746476847,-73.983896817,30002
M040236,40.7466450826,-73.9837744322,30003
M040236,40.7466450826,-73.9837744322,40001
M040236,40.7470970951,-73.9834455427,40002
M040236,40.7477639966,-73.9829581579,40003
M040236,40.7479248211,-73.982840823,40004
M040236,40.7479248211,-73.982840823,50001
M040236,40.748430896,-73.9824707633,50002
M040236,40.7490483947,-73.9820266815,50003
M040236,40.7496658899,-73.9815717641,50004
M040236,40.7501749796,-73.9812009624,50005
M040236,40.7501749796,-73.9812009624,60001
M040236,40.7502806396,-73.9811240573,60002
M040236,40.7509036212,-73.9806727307,60003
M040236,40.7515211115,-73.9802213973,60004
M040236,40.7516484515,-73.980128602,60005
M040236,40.7516484515,-73.980128602,70001
M040236,40.7521413447,-73.9797700547,70002
M040236,40.7527999966,-73.979286208,70003
M040236,40.7529289823,-73.9791908821,70004
M040236,40.7529289823,-73.9791908821,80001
M040236,40.7534778563,-73.9787842989,80002
M040236,40.7540980837,-73.9783329297,80003
M040236,40.7547292869,-73.9778743295,80004
M040236,40.7548780308,-73.9777652758,80005
M040236,40.7548780308,-73.9777652758,90001
M040236,40.7553549986,-73.9774157226,90002
M040236,40.7559779645,-73.9769607174,90003
M040236,40.7561055764,-73.9768682705,90004
M040236,40.7561055764,-73.9768682705,100001
M040236,40.756606418,-73.9765057018,100002
M040236,40.7572321235,-73.9760434596,100003
M040236,40.7574168166,-73.9759102006,100004
M040236,40.7574168166,-73.9759102006,110001
M040236,40.7578578293,-73.9755920373,110002
M040236,40.7584862764,-73.9751333864,110003
M040236,40.7591119777,-73.9746783374,110004
M040236,40.7592925527,-73.9745475993,110005
M040236,40.7592925527,-73.9745475993,120001
M040236,40.7597404219,-73.9742232789,120002
M040236,40.760363374,-73.9737646042,120003
M040236,40.7609890697,-73.9733095296,120004
M040236,40.7611929692,-73.9731607259,120005
M040236,40.7611929692,-73.9731607259,130001
M040236,40.7616120189,-73.9728544476,130002
M040236,40.7622871067,-73.9723596274,130003
M040236,40.7624794791,-73.9722194863,130004
M040236,40.7624794791,-73.9722194863,140001
M040236,40.7629621931,-73.9718684071,140002
M040236,40.7635851355,-73.9714096882,140003
M040236,40.764216312,-73.970958177,140004
M040236,40.7645099438,-73.9707403697,140005
M040236,40.7645099438,-73.9707403697,150001
M040236,40.7648392498,-73.970495831,150002
M040236,40.7654649322,-73.9700406951,150003
M040236,40.7660906127,-73.9695855506,150004
M040236,40.7663145401,-73.9694226358,150005
M040236,40.7663145401,-73.9694226358,160001
M040236,40.7667162915,-73.9691303976,160002
M040236,40.7673419673,-73.968671626,160003
M040236,40.7678765353,-73.9682825645,160004
M040236,40.7678765353,-73.9682825645,170001
M040236,40.7679676423,-73.9682164559,170002
M040236,40.7685960592,-73.9677576657,170003
M040236,40.7688498954,-73.9675734239,170004
M040236,40.7688498954,-73.9675734239,180001
M040236,40.7692189867,-73.9673060899,180002
M040236,40.7698473998,-73.9668472825,180003
M040236,40.7701135829,-73.966652919,180004
M040236,40.7701135829,-73.966652919,190001
M040236,40.770475811,-73.9663884665,190002
M040236,40.771098733,-73.9659368652,190003
M040236,40.7717820222,-73.9654346795,190004
M040236,40.7721870555,-73.9651380591,190005
M040236,40.7721870555,-73.9651380591,200001
M040236,40.7724625654,-73.9649360953,200002
M040236,40.7730992019,-73.9644736284,200003
M040236,40.7737330917,-73.9640111541,200004
M040236,40.7738768829,-73.9639063735,200005
M040236,40.7738768829,-73.9639063735,210001
M040236,40.7743669796,-73.963548671,210002
M040236,40.7750008667,-73.9630897897,210003
M040236,40.7753586955,-73.9628278282,210004
M040236,40.7753586955,-73.9628278282,220001
M040236,40.7756374943,-73.962623677,220002
M040236,40.776318025,-73.9621250352,220003
M040236,40.7770012982,-73.9616263816,220004
M040236,40.7770012982,-73.9616263816,230001
M040236,40.7770012982,-73.9616263816,230002
M040236,40.7776351774,-73.9611674638,230003
M040236,40.778271797,-73.9607013143,230004
M040236,40.7788288374,-73.9602929748,230005
M040236,40.7788288374,-73.9602929748,240001
M040236,40.7789029264,-73.9602387698,240002
M040236,40.7795395421,-73.9597726025,240003
M040236,40.7801734124,-73.9593100388,240004
M040236,40.7808566744,-73.9588149383,240005
M040236,40.7811930901,-73.9585691929,240006
M040236,40.7811930901,-73.9585691929,250001
M040236,40.7815344446,-73.9583198311,250002
M040236,40.7821600773,-73.9578644666,250003
